,TIMESTAMP,BUILDING,FLOOR,CONSUMPTION(kW)
180,2023-08-21 05:00:00,561,1,3.069
181,2023-08-21 06:00:00,561,1,2.801
182,2023-08-21 07:00:00,561,1,3.136
183,2023-08-21 08:00:00,561,1,2.806
184,2023-08-21 09:00:00,561,1,2.907
185,2023-08-21 10:00:00,561,1,2.9650000000000003
186,2023-08-21 11:00:00,561,1,3.5159999999999996
187,2023-08-21 12:00:00,561,1,3.0490000000000004
188,2023-08-21 13:00:00,561,1,3.6079999999999997
189,2023-08-21 14:00:00,561,1,3.6069999999999998
190,2023-08-21 15:00:00,561,1,3.118
191,2023-08-21 16:00:00,561,1,3.048
192,2023-08-21 17:00:00,561,1,1.798
193,2023-08-21 18:00:00,561,1,1.4529999999999998
194,2023-08-21 19:00:00,561,1,2.2249999999999996
195,2023-08-21 20:00:00,561,1,3.841
196,2023-08-21 21:00:00,561,1,3.9370000000000003
197,2023-08-21 22:00:00,561,1,3.904
198,2023-08-21 23:00:00,561,1,3.9210000000000003
199,2023-08-22 00:00:00,561,1,4.105
200,2023-08-22 01:00:00,561,1,3.7649999999999997
201,2023-08-22 02:00:00,561,1,3.553
202,2023-08-22 03:00:00,561,1,3.456
203,2023-08-22 04:00:00,561,1,2.6319999999999997
204,2023-08-22 05:00:00,561,1,2.967
205,2023-08-22 06:00:00,561,1,2.558
206,2023-08-22 07:00:00,561,1,2.5740000000000003
207,2023-08-22 08:00:00,561,1,2.453
208,2023-08-22 09:00:00,561,1,2.699
209,2023-08-22 10:00:00,561,1,2.773
210,2023-08-22 11:00:00,561,1,2.484
211,2023-08-22 12:00:00,561,1,3.312
212,2023-08-22 13:00:00,561,1,3.283
213,2023-08-22 14:00:00,561,1,2.8309999999999995
214,2023-08-22 15:00:00,561,1,2.291
215,2023-08-22 16:00:00,561,1,2.279
216,2023-08-22 17:00:00,561,1,2.0909999999999997
217,2023-08-22 18:00:00,561,1,2.616
218,2023-08-22 19:00:00,561,1,3.3390000000000004
219,2023-08-22 20:00:00,561,1,3.69
220,2023-08-22 21:00:00,561,1,4.087
221,2023-08-22 22:00:00,561,1,3.776
222,2023-08-22 23:00:00,561,1,3.289
223,2023-08-23 00:00:00,561,1,3.2649999999999997
224,2023-08-23 01:00:00,561,1,3.123
225,2023-08-23 02:00:00,561,1,3.134
226,2023-08-23 03:00:00,561,1,3.005
227,2023-08-23 04:00:00,561,1,3.157
228,2023-08-23 05:00:00,561,1,2.533
229,2023-08-23 06:00:00,561,1,2.7219999999999995
230,2023-08-23 07:00:00,561,1,2.96
231,2023-08-23 08:00:00,561,1,3.25
232,2023-08-23 09:00:00,561,1,2.708
233,2023-08-23 10:00:00,561,1,2.668
234,2023-08-23 11:00:00,561,1,3.253
235,2023-08-23 12:00:00,561,1,3.9179999999999997
236,2023-08-23 13:00:00,561,1,2.7420000000000004
237,2023-08-23 14:00:00,561,1,2.2439999999999998
238,2023-08-23 15:00:00,561,1,2.716
239,2023-08-23 16:00:00,561,1,3.104
240,2023-08-23 17:00:00,561,1,3.061
241,2023-08-23 18:00:00,561,1,3.263
242,2023-08-23 19:00:00,561,1,3.113
243,2023-08-23 20:00:00,561,1,3.4090000000000003
244,2023-08-23 21:00:00,561,1,3.977
245,2023-08-23 22:00:00,561,1,4.021
246,2023-08-23 23:00:00,561,1,3.953
247,2023-08-24 00:00:00,561,1,3.952
248,2023-08-24 01:00:00,561,1,3.177
249,2023-08-24 02:00:00,561,1,2.614
250,2023-08-24 03:00:00,561,1,2.7980000000000005
251,2023-08-24 04:00:00,561,1,2.188
252,2023-08-24 05:00:00,561,1,2.098
253,2023-08-24 06:00:00,561,1,1.4700000000000002
254,2023-08-24 07:00:00,561,1,1.599
255,2023-08-24 08:00:00,561,1,1.874
256,2023-08-24 09:00:00,561,1,1.477
257,2023-08-24 10:00:00,561,1,3.221
258,2023-08-24 11:00:00,561,1,2.7030000000000003
259,2023-08-24 12:00:00,561,1,1.711
260,2023-08-24 13:00:00,561,1,2.057
261,2023-08-24 14:00:00,561,1,2.125
262,2023-08-24 15:00:00,561,1,2.091
263,2023-08-24 16:00:00,561,1,2.6790000000000003
264,2023-08-24 17:00:00,561,1,2.347
265,2023-08-24 18:00:00,561,1,3.659
266,2023-08-24 19:00:00,561,1,3.558
267,2023-08-24 20:00:00,561,1,3.729
268,2023-08-24 21:00:00,561,1,3.582
269,2023-08-24 22:00:00,561,1,3.677
270,2023-08-24 23:00:00,561,1,3.934
271,2023-08-25 00:00:00,561,1,3.395
272,2023-08-25 01:00:00,561,1,2.825
273,2023-08-25 02:00:00,561,1,2.0589999999999997
274,2023-08-25 03:00:00,561,1,1.989
275,2023-08-25 04:00:00,561,1,2.73
276,2023-08-25 05:00:00,561,1,2.3619999999999997
277,2023-08-25 06:00:00,561,1,2.58
278,2023-08-25 07:00:00,561,1,2.7430000000000003
279,2023-08-25 08:00:00,561,1,2.372
280,2023-08-25 09:00:00,561,1,2.258
281,2023-08-25 10:00:00,561,1,2.244
282,2023-08-25 11:00:00,561,1,2.201
283,2023-08-25 12:00:00,561,1,2.527
284,2023-08-25 13:00:00,561,1,2.904
285,2023-08-25 14:00:00,561,1,2.4739999999999998
286,2023-08-25 15:00:00,561,1,2.37
287,2023-08-25 16:00:00,561,1,2.375
288,2023-08-25 17:00:00,561,1,2.253
289,2023-08-25 18:00:00,561,1,2.067
290,2023-08-25 19:00:00,561,1,2.563
291,2023-08-25 20:00:00,561,1,3.6
292,2023-08-25 21:00:00,561,1,3.288
293,2023-08-25 22:00:00,561,1,3.43
294,2023-08-25 23:00:00,561,1,3.332
295,2023-08-26 00:00:00,561,1,3.58
296,2023-08-26 01:00:00,561,1,3.173
297,2023-08-26 02:00:00,561,1,3.239
298,2023-08-26 03:00:00,561,1,3.4229999999999996
299,2023-08-26 04:00:00,561,1,3.121
300,2023-08-26 05:00:00,561,1,3.1240000000000006
301,2023-08-26 06:00:00,561,1,2.029
302,2023-08-26 07:00:00,561,1,2.6099999999999994
303,2023-08-26 08:00:00,561,1,2.27
304,2023-08-26 09:00:00,561,1,2.228
305,2023-08-26 10:00:00,561,1,2.314
306,2023-08-26 11:00:00,561,1,3.156
307,2023-08-26 12:00:00,561,1,2.184
308,2023-08-26 13:00:00,561,1,2.0
309,2023-08-26 14:00:00,561,1,1.8850000000000002
310,2023-08-26 15:00:00,561,1,2.179
311,2023-08-26 16:00:00,561,1,2.466
312,2023-08-26 17:00:00,561,1,2.971
313,2023-08-26 18:00:00,561,1,3.198
314,2023-08-26 19:00:00,561,1,3.221
315,2023-08-26 20:00:00,561,1,2.869
316,2023-08-26 21:00:00,561,1,2.903
317,2023-08-26 22:00:00,561,1,3.2609999999999997
318,2023-08-26 23:00:00,561,1,3.272
319,2023-08-27 00:00:00,561,1,3.8819999999999997
320,2023-08-27 01:00:00,561,1,3.132
321,2023-08-27 02:00:00,561,1,3.203
322,2023-08-27 03:00:00,561,1,3.0720000000000005
323,2023-08-27 04:00:00,561,1,2.738
324,2023-08-27 05:00:00,561,1,2.4360000000000004
325,2023-08-27 06:00:00,561,1,1.9900000000000002
326,2023-08-27 07:00:00,561,1,2.12
327,2023-08-27 08:00:00,561,1,1.629
328,2023-08-27 09:00:00,561,1,1.7640000000000002
329,2023-08-27 10:00:00,561,1,1.8279999999999998
330,2023-08-27 11:00:00,561,1,1.9649999999999999
331,2023-08-27 12:00:00,561,1,2.683
332,2023-08-27 13:00:00,561,1,3.326
333,2023-08-27 14:00:00,561,1,2.94
334,2023-08-27 15:00:00,561,1,2.653
335,2023-08-27 16:00:00,561,1,3.354
336,2023-08-27 17:00:00,561,1,3.059
337,2023-08-27 18:00:00,561,1,3.325
338,2023-08-27 19:00:00,561,1,3.019
339,2023-08-27 20:00:00,561,1,4.003
340,2023-08-27 21:00:00,561,1,3.655
341,2023-08-27 22:00:00,561,1,3.4300000000000006
342,2023-08-27 23:00:00,561,1,3.232
343,2023-08-28 00:00:00,561,1,3.203
344,2023-08-28 01:00:00,561,1,3.3480000000000003
345,2023-08-28 02:00:00,561,1,3.412
346,2023-08-28 03:00:00,561,1,2.4859999999999998
347,2023-08-28 04:00:00,561,1,2.039
348,2023-08-28 05:00:00,561,1,2.067
349,2023-08-28 06:00:00,561,1,1.907
350,2023-08-28 07:00:00,561,1,1.925
351,2023-08-28 08:00:00,561,1,2.093
352,2023-08-28 09:00:00,561,1,1.7720000000000002
353,2023-08-28 10:00:00,561,1,1.7939999999999998
354,2023-08-28 11:00:00,561,1,2.075
355,2023-08-28 12:00:00,561,1,1.9589999999999999
356,2023-08-28 13:00:00,561,1,2.471
357,2023-08-28 14:00:00,561,1,2.543
358,2023-08-28 15:00:00,561,1,1.845
359,2023-08-28 16:00:00,561,1,2.5240000000000005
360,2023-08-28 17:00:00,561,1,2.814
361,2023-08-28 18:00:00,561,1,3.1799999999999997
362,2023-08-28 19:00:00,561,1,2.897
363,2023-08-28 20:00:00,561,1,2.813
364,2023-08-28 21:00:00,561,1,2.955
365,2023-08-28 22:00:00,561,1,3.388
366,2023-08-28 23:00:00,561,1,3.128
367,2023-08-29 00:00:00,561,1,2.1199999999999997
368,2023-08-29 01:00:00,561,1,1.894
369,2023-08-29 02:00:00,561,1,2.106
370,2023-08-29 03:00:00,561,1,2.127
371,2023-08-29 04:00:00,561,1,1.5919999999999999
372,2023-08-29 05:00:00,561,1,1.599
373,2023-08-29 06:00:00,561,1,1.483
374,2023-08-29 07:00:00,561,1,1.73
375,2023-08-29 08:00:00,561,1,2.238
376,2023-08-29 09:00:00,561,1,2.0989999999999998
377,2023-08-29 10:00:00,561,1,1.8210000000000002
378,2023-08-29 11:00:00,561,1,1.9269999999999998
379,2023-08-29 12:00:00,561,1,2.789
380,2023-08-29 13:00:00,561,1,2.651
381,2023-08-29 14:00:00,561,1,2.209
382,2023-08-29 15:00:00,561,1,2.0180000000000002
383,2023-08-29 16:00:00,561,1,1.701
384,2023-08-29 17:00:00,561,1,2.345
385,2023-08-29 18:00:00,561,1,2.22
386,2023-08-29 19:00:00,561,1,2.064
387,2023-08-29 20:00:00,561,1,2.589
388,2023-08-29 21:00:00,561,1,3.216
